SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SANOFI, EQ, 02-Jan-2026,4097.9,4100.0,4150.0,4089.0,4145.2,4141.8,4124.42,7556,311.64,1929, 3845, 50.89
SANOFICONR, EQ, 02-Jan-2026,4561.3,4560.6,4605.6,4503.1,4591.7,4595.8,4578.64,1491,68.27,852, 851, 57.08
SANSERA, EQ, 02-Jan-2026,1765.5,1795.0,1889.8,1785.1,1879.0,1871.0,1841.53,462798,8522.56,45302, 145222, 31.38
SANSTAR, EQ, 02-Jan-2026,95.99,94.9,98.2,94.9,97.0,96.46,96.92,234978,227.73,2722, 119499, 50.86
SANWARIA, BZ, 02-Jan-2026,0.26,0.26,0.27,0.26,0.26,0.26,0.26,958143,2.52,205, -, -
SAPPHIRE, EQ, 02-Jan-2026,262.7,259.1,260.5,247.1,250.9,252.0,254.64,7488365,19068.49,113507, 3180652, 42.47
SARDAEN, EQ, 02-Jan-2026,509.75,511.35,525.8,511.3,524.95,523.0,519.99,348758,1813.52,14207, 157648, 45.20
SAREGAMA, EQ, 02-Jan-2026,350.75,351.95,359.25,348.2,358.0,357.95,354.75,403299,1430.7,15032, 223070, 55.31
SARLAPOLY, EQ, 02-Jan-2026,91.3,91.07,91.49,89.65,90.8,90.34,90.77,56046,50.87,1486, 37932, 67.68
SARTELE, SM, 02-Jan-2026,256.0,258.9,259.5,245.0,250.3,250.95,250.97,586500,1471.94,306, 477500, 81.42
SARVESHWAR, EQ, 02-Jan-2026,4.6,4.63,4.8,4.6,4.76,4.73,4.71,7226449,340.2,5432, 4219200, 58.39
SASKEN, EQ, 02-Jan-2026,1523.8,1523.0,1572.0,1515.0,1538.0,1545.4,1548.43,25142,389.31,2190, 10748, 42.75
SASTASUNDR, EQ, 02-Jan-2026,294.9,296.6,319.05,296.6,312.0,315.75,312.08,19726,61.56,740, 11657, 59.09
SATECH, ST, 02-Jan-2026,55.1,57.3,57.85,56.0,56.0,56.0,57.57,15000,8.64,12, 15000, 100.00
SATIA, EQ, 02-Jan-2026,66.72,66.2,67.49,66.2,67.05,67.09,66.96,49822,33.36,1156, 35784, 71.82
SATIN, EQ, 02-Jan-2026,144.29,144.0,145.4,143.69,145.0,144.64,144.65,78831,114.03,1521, 40893, 51.87
SATIPOLY, SM, 02-Jan-2026,61.95,61.0,63.0,60.3,63.0,62.85,61.64,4000,2.47,7, 4000, 100.00
SATKARTAR, SM, 02-Jan-2026,142.45,143.05,149.0,143.05,149.0,148.65,147.74,10400,15.36,13, 8000, 76.92
SATTVAENGG, SM, 02-Jan-2026,64.0,62.1,62.1,62.1,62.1,62.1,62.1,1600,0.99,1, 1600, 100.00
SAURASHCEM, EQ, 02-Jan-2026,82.34,82.48,84.0,82.45,83.74,83.55,83.37,58346,48.64,1162, 31847, 54.58
SAVY, SM, 02-Jan-2026,161.25,167.5,167.5,160.05,162.0,161.25,163.36,19200,31.37,15, 15600, 81.25
SAWALIYA, SM, 02-Jan-2026,316.75,316.15,320.5,315.6,320.05,318.85,317.73,252600,802.58,272, 52800, 20.90
SBC, EQ, 02-Jan-2026,28.76,28.76,29.1,28.35,28.47,28.47,28.66,11002420,3153.18,5831, 5093031, 46.29
SBCL, EQ, 02-Jan-2026,426.5,423.05,437.15,421.0,436.0,433.5,429.71,36593,157.24,1940, 19928, 54.46
SBFC, EQ, 02-Jan-2026,102.86,103.7,103.7,102.74,103.08,102.99,103.04,988455,1018.54,17627, 616045, 62.32
SBGLP, EQ, 02-Jan-2026,35.66,35.01,35.99,34.25,34.45,34.32,34.69,59344,20.58,859, 40027, 67.45
SBIBPB, EQ, 02-Jan-2026,49.95,50.97,50.97,49.95,50.9,50.64,50.38,39524,19.91,506, 27875, 70.53
SBICARD, EQ, 02-Jan-2026,859.5,862.95,881.35,856.0,876.1,875.95,874.16,689809,6030.03,42820, 373035, 54.08
SBIETFCON, EQ, 02-Jan-2026,125.71,127.48,127.48,125.08,126.52,126.03,125.94,7769,9.78,187, 5487, 70.63
SBIETFIT, EQ, 02-Jan-2026,418.93,420.61,421.21,417.65,421.21,420.97,419.55,5091,21.36,195, 3013, 59.18
SBIETFPB, EQ, 02-Jan-2026,292.98,296.89,296.89,292.98,295.0,294.4,293.94,4799,14.11,136, 4293, 89.46
SBIETFQLTY, EQ, 02-Jan-2026,231.62,232.5,232.5,231.3,232.5,232.5,232.18,790,1.83,51, 523, 66.20
SBILIFE, EQ, 02-Jan-2026,2040.4,2040.4,2077.3,2040.0,2062.2,2067.4,2065.21,472182,9751.56,25202, 239138, 50.65
SBILIQETF, EQ, 02-Jan-2026,1020.82,1021.27,1021.29,1021.27,1021.29,1021.28,1021.28,88554,904.39,54, 82397, 93.05
SBIN, EQ, 02-Jan-2026,984.75,984.5,1009.5,983.95,1005.65,998.95,993.34,7357435,73083.99,117850, 4418601, 60.06
SBINEQWETF, EQ, 02-Jan-2026,33.73,33.73,34.07,33.73,33.98,33.96,34.01,84132,28.62,261, 72357, 86.00
SBISILVER, EQ, 02-Jan-2026,220.27,225.26,227.86,223.77,227.6,227.61,226.52,3861452,8747.12,16347, 2390871, 61.92
SCHAEFFLER, EQ, 02-Jan-2026,3870.9,3870.0,3889.9,3838.6,3877.0,3874.3,3862.81,28300,1093.17,4032, 19360, 68.41
SCHAND, EQ, 02-Jan-2026,155.87,155.87,162.9,155.3,158.15,159.04,158.17,71663,113.35,1910, 51754, 72.22
SCHNEIDER, EQ, 02-Jan-2026,715.7,725.0,725.0,709.65,714.5,717.3,716.68,135193,968.9,8127, 71549, 52.92
SCI, EQ, 02-Jan-2026,229.46,230.14,235.55,228.94,235.1,235.08,232.77,2492633,5802.14,24485, 954689, 38.30
SCILAL, EQ, 02-Jan-2026,47.26,46.75,49.99,46.75,48.2,48.22,48.1,438778,211.07,2717, 244239, 55.66
SCML, ST, 02-Jan-2026,143.5,147.0,147.0,139.0,144.0,144.0,143.33,3000,4.3,3, 3000, 100.00
SCODATUBES, EQ, 02-Jan-2026,162.93,164.0,165.0,161.38,163.6,163.73,163.11,97646,159.27,2535, 48521, 49.69
SCPL, EQ, 02-Jan-2026,320.75,322.4,322.4,315.4,320.35,319.75,319.27,60969,194.65,413, 23376, 38.34
SDBL, EQ, 02-Jan-2026,107.12,107.4,109.89,107.14,109.53,109.35,108.95,460578,501.79,8160, 223991, 48.63
SDL26BEES, EQ, 02-Jan-2026,135.14,135.97,135.97,134.58,135.4,135.38,135.37,15474,20.95,82, 14089, 91.05
SDREAMS, SM, 02-Jan-2026,81.7,82.0,82.0,82.0,82.0,82.0,82.0,20000,16.4,1, 20000, 100.00
SEAMECLTD, EQ, 02-Jan-2026,1093.8,1097.9,1127.0,1077.2,1094.6,1088.1,1104.57,42759,472.3,5332, 19520, 45.65
SECMARK, EQ, 02-Jan-2026,113.7,119.4,129.0,114.41,125.0,123.43,122.19,6304,7.7,189, 2815, 44.65
SECURKLOUD, BE, 02-Jan-2026,26.33,25.8,26.5,25.41,25.99,26.04,25.96,24267,6.3,97, -, -
SEJALLTD, BE, 02-Jan-2026,853.55,878.4,878.4,841.7,854.9,854.5,861.52,1691,14.57,105, -, -
SEL, SM, 02-Jan-2026,210.0,206.2,210.0,203.6,206.5,206.6,206.21,2400,4.95,11, 1600, 66.67
SELECTIPO, EQ, 02-Jan-2026,45.89,45.86,46.45,45.63,46.45,46.4,46.1,46212,21.31,110, 35743, 77.35
SELLOWRAP, SM, 02-Jan-2026,77.95,77.05,79.8,77.0,79.8,79.8,77.91,12800,9.97,8, 9600, 75.00
SELMC, BE, 02-Jan-2026,30.3,31.3,31.3,29.0,30.6,29.51,29.98,35597,10.67,240, -, -
SEMAC, EQ, 02-Jan-2026,309.8,308.0,308.4,297.45,300.35,298.0,300.77,453,1.36,45, 387, 85.43
SENCO, EQ, 02-Jan-2026,318.25,318.9,325.5,316.25,323.6,324.25,321.46,271576,873.0,7817, 171387, 63.11
SENORES, EQ, 02-Jan-2026,826.45,823.05,869.0,823.05,863.25,865.3,856.03,583892,4998.27,22438, 249162, 42.67
SENSEXADD, EQ, 02-Jan-2026,87.36,87.3,87.94,87.2,87.94,87.88,87.62,3202,2.81,34, 1953, 60.99
SENSEXBETA, EQ, 02-Jan-2026,938.0,938.36,945.02,938.0,941.2,941.29,940.71,1300,12.23,100, 1119, 86.08
SENSEXETF, EQ, 02-Jan-2026,87.36,87.38,87.8,87.25,87.8,87.75,87.59,23095,20.23,183, 17793, 77.04
SENSEXIETF, EQ, 02-Jan-2026,974.57,979.44,979.44,974.01,978.98,978.75,977.77,16969,165.92,2614, 14939, 88.04
SEPC, EQ, 02-Jan-2026,10.01,10.05,10.11,9.99,10.07,10.06,10.05,7120680,715.42,6291, 3089885, 43.39
SEQUENT, EQ, 02-Jan-2026,208.38,208.0,211.1,207.5,210.62,210.49,209.72,519743,1089.99,10441, 276796, 53.26
SERVICE, SM, 02-Jan-2026,44.05,47.0,47.0,46.5,47.0,46.75,46.75,12000,5.61,5, 12000, 100.00
SERVOTECH, EQ, 02-Jan-2026,78.57,79.2,80.25,78.4,80.04,79.98,79.66,554708,441.86,5057, 310370, 55.95
SESHAPAPER, EQ, 02-Jan-2026,237.11,239.1,242.45,237.5,242.45,240.04,239.47,7491,17.94,217, 5136, 68.56
SETCO, EQ, 02-Jan-2026,15.68,15.64,15.98,15.46,15.88,15.73,15.69,14617,2.29,170, 8546, 58.47
SETF10GILT, EQ, 02-Jan-2026,259.16,265.63,265.63,258.33,259.95,259.82,259.1,68097,176.44,136, 59274, 87.04
SETFGOLD, EQ, 02-Jan-2026,114.0,116.85,116.85,114.34,116.04,115.53,115.12,9615893,11069.42,15429, 7242522, 75.32
SETFNIF50, EQ, 02-Jan-2026,279.28,272.29,281.25,272.29,281.24,281.21,280.69,887758,2491.83,6927, 687647, 77.46
SETFNIFBK, EQ, 02-Jan-2026,610.42,612.1,616.37,612.0,615.52,614.83,614.97,45348,278.88,437, 29627, 65.33
SETFNN50, EQ, 02-Jan-2026,741.86,760.4,760.4,738.28,750.0,748.62,746.4,37655,281.06,1540, 24888, 66.09
SETUINFRA, BZ, 02-Jan-2026,0.47,0.49,0.49,0.45,0.45,0.45,0.46,19983,0.09,44, -, -
SEYAIND, BE, 02-Jan-2026,17.48,18.35,18.35,18.35,18.35,18.35,18.35,7330,1.35,10, -, -
SFL, EQ, 02-Jan-2026,590.05,594.0,594.85,586.2,592.9,593.35,591.37,38945,230.31,3262, 23632, 60.68
SFML, SM, 02-Jan-2026,31.45,29.6,31.7,29.6,31.7,31.7,30.88,6400,1.98,4, 6400, 100.00
SGBAPR28I, GB, 02-Jan-2026,14602.24,14436.0,14800.0,14436.0,14768.52,14771.93,14716.75,241,35.47,92, 182, 75.52
SGBAUG27, GB, 02-Jan-2026,15047.53,15047.53,15248.0,15047.53,15172.0,15172.0,15185.44,112,17.01,30, 103, 91.96
SGBAUG28V, GB, 02-Jan-2026,14634.04,14606.2,14929.0,14606.2,14749.0,14732.8,14780.52,1048,154.9,315, 708, 67.56
SGBAUG29V, GB, 02-Jan-2026,15045.52,15063.0,15195.0,15063.0,15170.0,15170.0,15170.62,166,25.18,43, 114, 68.67
SGBAUG30, GB, 02-Jan-2026,15503.33,15890.91,15890.91,15442.41,15780.0,15677.67,15586.43,124,19.33,54, 74, 59.68
SGBD29VIII, GB, 02-Jan-2026,14757.5,14702.01,14924.0,14700.0,14800.0,14816.77,14830.8,266,39.45,85, 203, 76.32
SGBDC27VII, GB, 02-Jan-2026,14794.96,14794.96,14999.0,14760.0,14761.0,14761.0,14809.62,29,4.29,12, 22, 75.86
SGBDE30III, GB, 02-Jan-2026,15245.03,15244.03,15485.0,15244.03,15485.0,15462.62,15403.81,267,41.13,91, 186, 69.66
SGBDE31III, GB, 02-Jan-2026,15420.82,15698.0,15760.01,15425.02,15570.0,15566.85,15567.47,1331,207.2,303, 978, 73.48
SGBFEB27, GB, 02-Jan-2026,14900.0,14974.5,14974.5,14900.0,14900.0,14900.0,14924.83,3,0.45,2, 3, 100.00
SGBFEB28IX, GB, 02-Jan-2026,14700.0,14626.5,14999.0,14626.5,14926.85,14926.85,14794.71,4,0.59,3, 2, 50.00
SGBFEB29XI, GB, 02-Jan-2026,14625.0,14797.0,14797.86,14625.0,14786.0,14786.17,14714.51,66,9.71,31, 42, 63.64
SGBFEB32IV, GB, 02-Jan-2026,16006.3,16326.43,16387.0,16008.0,16285.02,16332.42,16296.08,1554,253.24,467, 1080, 69.50
SGBJAN27, GB, 02-Jan-2026,14888.5,14900.0,15999.0,14900.0,15400.0,15200.0,15232.53,15,2.28,9, 13, 86.67
SGBJAN29IX, GB, 02-Jan-2026,14570.48,14633.0,14699.0,14589.99,14606.0,14652.5,14625.87,107,15.65,45, 73, 68.22
SGBJAN29X, GB, 02-Jan-2026,14542.5,14570.0,14744.0,14511.08,14739.0,14739.0,14644.51,142,20.8,48, 96, 67.61
SGBJAN30IX, GB, 02-Jan-2026,14980.0,15110.0,15299.0,14882.28,15298.99,15252.48,15171.91,111,16.84,33, 102, 91.89
SGBJU29III, GB, 02-Jan-2026,14496.84,14709.0,14709.0,14551.0,14698.0,14698.0,14619.91,226,33.04,121, 181, 80.09
SGBJUL27, GB, 02-Jan-2026,14850.0,14200.0,16000.0,14200.0,14850.0,14850.0,15265.04,43,6.56,21, 28, 65.12
SGBJUL28IV, GB, 02-Jan-2026,14437.04,14500.0,14664.0,14500.0,14664.0,14652.33,14595.27,134,19.56,64, 108, 80.60
SGBJUL29IV, GB, 02-Jan-2026,14590.0,14465.0,14869.99,14465.0,14740.0,14748.42,14711.68,253,37.22,121, 165, 65.22
SGBJUN27, GB, 02-Jan-2026,15199.8,15199.0,15200.0,15199.0,15200.0,15200.0,15199.82,62,9.42,4, 62, 100.00
SGBJUN28, GB, 02-Jan-2026,14396.15,14396.15,14610.0,14396.15,14600.0,14606.62,14567.46,248,36.13,68, 199, 80.24
SGBJUN29II, GB, 02-Jan-2026,14506.59,14607.59,14700.01,14552.0,14665.0,14664.25,14637.97,297,43.47,106, 266, 89.56
SGBJUN30, GB, 02-Jan-2026,14960.46,15100.0,15340.0,14950.46,15210.0,15210.0,15167.78,241,36.55,100, 182, 75.52
SGBJUN31I, GB, 02-Jan-2026,15319.07,14936.09,15500.0,14936.09,15440.0,15424.55,15396.34,777,119.63,317, 408, 52.51
SGBMAR28X, GB, 02-Jan-2026,14514.1,14400.0,14400.0,14400.0,14400.0,14400.0,14400.0,1,0.14,1, 1, 100.00
SGBMAR30X, GB, 02-Jan-2026,14998.0,14702.0,15089.0,14702.0,15089.0,15069.0,14975.88,267,39.99,50, 209, 78.28
SGBMAR31IV, GB, 02-Jan-2026,15316.21,15329.0,15709.99,15329.0,15709.99,15586.08,15519.89,120,18.62,54, 97, 80.83
SGBMAY26, GB, 02-Jan-2026,14918.99,14993.58,15049.0,14900.0,14949.0,14949.0,14912.4,133,19.83,28, 118, 88.72
SGBMAY28, GB, 02-Jan-2026,14410.86,14449.0,14640.0,14437.36,14639.99,14639.86,14554.33,185,26.93,59, 148, 80.00
SGBMAY29I, GB, 02-Jan-2026,14534.41,14587.0,14849.0,14542.01,14747.0,14778.08,14700.75,709,104.23,230, 505, 71.23
SGBMR29XII, GB, 02-Jan-2026,14475.15,14499.99,14698.0,14450.0,14665.0,14672.2,14616.75,490,71.62,121, 376, 76.73
SGBN28VIII, GB, 02-Jan-2026,14514.03,14519.2,14774.8,14519.2,14581.0,14629.5,14644.64,234,34.27,95, 129, 55.13
SGBNV29VII, GB, 02-Jan-2026,14583.72,14688.0,14781.0,14602.0,14602.0,14657.01,14681.43,456,66.95,135, 417, 91.45
SGBOC28VII, GB, 02-Jan-2026,14420.17,14059.66,14675.0,14059.66,14650.0,14666.87,14528.45,439,63.78,49, 396, 90.21
SGBOCT26, GB, 02-Jan-2026,15000.0,14999.0,15000.0,14950.0,14950.0,14950.0,14966.5,24,3.59,6, 23, 95.83
SGBOCT27, GB, 02-Jan-2026,15200.0,14500.0,14661.0,14500.0,14645.8,14645.8,14609.3,57,8.33,16, 47, 82.46
SGBOCT27VI, GB, 02-Jan-2026,15000.0,14151.0,14899.0,14151.0,14850.0,14850.0,14752.18,63,9.29,16, 52, 82.54
SGBSEP27, GB, 02-Jan-2026,14799.03,14801.0,14801.0,14800.0,14800.0,14800.0,14800.27,30,4.44,4, 30, 100.00
SGBSEP28VI, GB, 02-Jan-2026,14474.61,14473.61,14653.67,14473.61,14630.0,14648.92,14593.5,340,49.62,97, 276, 81.18
SGBSEP29VI, GB, 02-Jan-2026,14578.52,14361.0,14798.0,14298.2,14725.76,14726.57,14683.98,267,39.21,136, 145, 54.31
SGBSEP31II, GB, 02-Jan-2026,15342.89,15342.89,15528.98,15342.89,15500.0,15495.67,15445.69,1946,300.57,429, 1392, 71.53
SGFIN, EQ, 02-Jan-2026,406.55,410.0,420.0,406.15,415.4,416.45,414.88,238746,990.5,7031, 144876, 60.68
SGIL, EQ, 02-Jan-2026,503.8,504.1,522.0,503.35,522.0,517.8,513.16,4641,23.82,628, 1840, 39.65
SGL, EQ, 02-Jan-2026,12.7,12.95,12.97,12.66,12.9,12.9,12.87,6717,0.86,53, 5842, 86.97
SGLTL, EQ, 02-Jan-2026,149.87,149.87,151.6,147.5,151.0,149.83,148.73,244646,363.85,3744, 161176, 65.88
SGMART, EQ, 02-Jan-2026,382.95,380.05,397.2,380.05,385.0,386.2,388.96,337706,1313.53,8423, 149628, 44.31
SHAH, EQ, 02-Jan-2026,5.0,5.0,5.04,5.0,5.01,5.01,5.01,2593523,129.99,905, 2337095, 90.11
SHAHALLOYS, EQ, 02-Jan-2026,68.74,72.17,72.17,69.51,71.95,71.68,71.37,18853,13.45,286, 12020, 63.76
SHAILY, EQ, 02-Jan-2026,2226.2,2230.7,2256.4,2221.6,2242.0,2239.9,2238.02,146286,3273.91,13661, 83102, 56.81
SHAKTIPUMP, EQ, 02-Jan-2026,739.3,740.1,747.0,732.35,742.5,742.5,740.48,1104879,8181.4,28669, 297617, 26.94
SHALBY, EQ, 02-Jan-2026,202.96,203.95,204.2,201.02,203.4,202.89,202.92,76260,154.75,1842, 32959, 43.22
SHALPAINTS, EQ, 02-Jan-2026,64.54,64.99,76.9,64.0,76.2,75.37,72.16,991978,715.81,10682, 455760, 45.94
SHANKARA, EQ, 02-Jan-2026,106.49,107.48,107.99,104.42,106.65,106.35,105.97,36470,38.65,1697, 18355, 50.33
SHANTI, EQ, 02-Jan-2026,9.02,8.76,9.01,8.76,8.92,8.86,8.85,64025,5.67,301, 43515, 67.97
SHANTIGEAR, EQ, 02-Jan-2026,465.25,463.0,472.0,462.0,465.2,468.95,465.41,13816,64.3,999, 7386, 53.46
SHANTIGOLD, EQ, 02-Jan-2026,190.1,190.5,191.89,188.2,190.74,190.48,190.34,146182,278.25,3038, 77267, 52.86
SHARDACROP, EQ, 02-Jan-2026,868.85,864.5,866.0,851.6,858.0,855.2,857.51,74121,635.59,6223, 37293, 50.31
SHARDAMOTR, EQ, 02-Jan-2026,941.4,936.0,981.9,936.0,969.9,965.05,965.62,42254,408.01,3421, 21363, 50.56
SHAREINDIA, EQ, 02-Jan-2026,164.39,164.1,167.5,163.42,164.5,164.64,164.91,237394,391.5,2333, 133855, 56.39
SHARIABEES, EQ, 02-Jan-2026,517.52,522.98,523.0,517.64,521.8,521.09,520.45,7732,40.24,732, 4896, 63.32
SHEEL, SM, 02-Jan-2026,71.0,72.0,72.0,72.0,72.0,72.0,72.0,20000,14.4,4, 20000, 100.00
SHEETAL, SM, 02-Jan-2026,165.85,165.0,167.5,163.0,163.9,164.15,164.39,21000,34.52,20, 16000, 76.19
SHEKHAWATI, EQ, 02-Jan-2026,18.95,19.33,19.37,18.5,18.7,18.7,18.9,18818,3.56,403, 13206, 70.18
SHEMAROO, EQ, 02-Jan-2026,107.32,108.99,114.5,107.5,109.0,109.2,109.92,19632,21.58,326, 14840, 75.59
SHERA, SM, 02-Jan-2026,130.05,131.0,135.4,131.0,134.9,134.85,133.71,28000,37.44,24, 27000, 96.43
SHETHJI, SM, 02-Jan-2026,114.2,117.95,123.3,117.9,119.5,119.35,120.79,85000,102.67,79, 69000, 81.18
SHIGAN, SM, 02-Jan-2026,46.0,47.5,47.5,47.5,47.5,47.5,47.5,1500,0.71,1, 1500, 100.00
SHILCTECH, EQ, 02-Jan-2026,3830.3,3811.3,3875.0,3811.3,3866.0,3837.5,3849.47,6581,253.33,1745, 4478, 68.04
SHILPAMED, EQ, 02-Jan-2026,315.85,315.0,321.45,313.95,320.4,319.8,318.91,169491,540.53,9461, 94968, 56.03
SHIVALIK, EQ, 02-Jan-2026,357.25,355.0,370.5,352.15,363.5,361.7,357.65,22581,80.76,1010, 14003, 62.01
SHIVAMAUTO, EQ, 02-Jan-2026,23.65,23.65,24.9,23.44,24.9,24.66,24.15,93974,22.7,982, 59147, 62.94
SHIVAMILLS, EQ, 02-Jan-2026,60.91,62.48,62.48,60.01,60.39,61.32,60.44,271,0.16,11, 253, 93.36
SHIVASHRIT, SM, 02-Jan-2026,129.0,132.0,134.45,126.15,127.0,127.0,130.1,6000,7.81,6, 5000, 83.33
SHIVATEX, EQ, 02-Jan-2026,185.09,187.88,193.0,182.31,184.15,185.42,188.45,5949,11.21,139, 3502, 58.87
SHK, EQ, 02-Jan-2026,176.19,176.19,183.99,175.59,181.46,181.38,179.92,192589,346.51,4688, 121819, 63.25
SHOPERSTOP, EQ, 02-Jan-2026,381.9,383.2,391.75,380.55,390.7,389.3,387.23,32065,124.17,3629, 17086, 53.29
SHRADHA, EQ, 02-Jan-2026,38.25,38.5,38.74,36.9,37.5,37.34,37.24,22602,8.42,322, 14212, 62.88
SHREDIGCEM, EQ, 02-Jan-2026,90.98,91.0,91.35,90.8,91.0,91.02,91.0,140859,128.18,630, 111212, 78.95
SHREECEM, EQ, 02-Jan-2026,26835.0,26775.0,27095.0,26705.0,27095.0,27045.0,26906.98,36285,9763.2,10791, 21819, 60.13
SHREEJISPG, EQ, 02-Jan-2026,377.05,378.35,379.5,369.05,369.5,370.0,374.32,1738664,6508.25,10103, 666785, 38.35
SHREEKARNI, SM, 02-Jan-2026,495.0,495.0,495.0,475.0,484.0,484.0,481.63,1950,9.39,11, 1650, 84.62
SHREEOSFM, SM, 02-Jan-2026,78.25,80.0,87.0,80.0,85.0,85.0,83.79,21000,17.6,18, 16000, 76.19
SHREEPUSHK, EQ, 02-Jan-2026,377.05,378.0,383.0,372.0,378.05,378.55,376.79,74140,279.35,3168, 40932, 55.21
SHREERAMA, EQ, 02-Jan-2026,69.23,70.34,71.99,65.51,68.7,68.0,68.11,379747,258.66,3753, 196813, 51.83
SHREMINVIT, IV, 02-Jan-2026,102.0,102.0,102.0,102.0,102.0,102.0,102.0,75000,76.5,3, 75000, 100.00
SHRENIK, BZ, 02-Jan-2026,0.45,0.45,0.46,0.43,0.45,0.44,0.44,1300397,5.7,475, -, -
SHREYANIND, EQ, 02-Jan-2026,175.41,172.01,181.89,171.6,175.75,173.8,176.4,9065,15.99,183, 6701, 73.92
SHRIAHIMSA, SM, 02-Jan-2026,238.4,240.0,249.65,235.0,240.3,240.45,242.83,40200,97.62,65, 25800, 64.18
SHRIKANHA, SM, 02-Jan-2026,28.15,28.5,28.5,26.75,26.75,26.75,26.97,145600,39.27,87, 108800, 74.73
SHRINGARMS, EQ, 02-Jan-2026,238.11,238.6,243.4,235.53,240.0,240.43,240.17,3539128,8499.8,11332, 1368870, 38.68
SHRIPISTON, EQ, 02-Jan-2026,3144.8,3140.0,3348.8,3130.0,3348.0,3297.2,3258.63,141252,4602.88,19500, 53514, 37.89
SHRIRAMFIN, EQ, 02-Jan-2026,1019.7,1024.75,1025.0,1007.2,1010.1,1010.35,1014.65,5264026,53411.28,119262, 2509913, 47.68
SHRIRAMPPS, EQ, 02-Jan-2026,83.88,84.16,84.9,84.0,84.48,84.19,84.36,222963,188.09,1534, 151014, 67.73
SHUBHLAXMI, ST, 02-Jan-2026,35.8,36.75,37.55,36.7,37.5,37.5,37.12,61000,22.65,41, 60000, 98.36
SHUBHSHREE, SM, 02-Jan-2026,395.0,390.0,390.0,378.0,378.0,379.0,381.75,1200,4.58,4, 1200, 100.00
SHYAMCENT, BE, 02-Jan-2026,6.23,6.29,6.38,6.07,6.25,6.25,6.19,94719,5.86,221, -, -
SHYAMDHANI, ST, 02-Jan-2026,126.1,119.8,130.7,119.8,127.0,126.75,121.36,1166000,1415.11,369, 1124000, 96.40
SHYAMMETL, EQ, 02-Jan-2026,841.85,840.0,852.0,840.0,847.0,850.3,847.93,42944,364.14,3551, 23575, 54.90
SHYAMTEL, EQ, 02-Jan-2026,12.29,12.68,12.68,12.16,12.49,12.36,12.54,2784,0.35,25, 2784, 100.00
SICALLOG, BE, 02-Jan-2026,87.33,88.0,89.8,84.5,87.0,89.4,87.68,1767,1.55,25, -, -
SIDDHICOTS, SM, 02-Jan-2026,30.4,29.3,30.8,29.3,30.2,30.2,30.17,22800,6.88,18, 15600, 68.42
SIDDHIKA, SM, 02-Jan-2026,198.15,198.5,208.0,198.15,208.0,208.0,202.73,5000,10.14,5, 5000, 100.00
SIEMENS, EQ, 02-Jan-2026,3091.3,3094.8,3117.2,3058.4,3100.0,3097.7,3088.19,283939,8768.57,29744, 147213, 51.85
SIGACHI, EQ, 02-Jan-2026,30.62,30.76,31.44,30.6,31.42,31.34,31.12,2834231,881.95,8583, 1025277, 36.17
SIGIND, EQ, 02-Jan-2026,54.42,55.91,57.99,54.6,56.37,55.99,55.97,47442,26.55,493, 12000, 25.29
SIGMA, BE, 02-Jan-2026,57.58,58.16,59.5,57.58,58.99,58.87,58.67,148500,87.12,683, -, -
SIGNATURE, EQ, 02-Jan-2026,1128.7,1130.9,1138.0,1117.2,1138.0,1127.0,1127.38,252711,2849.01,4931, 21143, 8.37
SIGNORIA, SM, 02-Jan-2026,90.7,95.0,95.0,95.0,95.0,95.0,95.0,1000,0.95,1, 1000, 100.00
SIGNPOST, EQ, 02-Jan-2026,220.38,222.42,224.19,220.44,224.1,223.7,222.4,7314,16.27,365, 5182, 70.85
SIKKO, BE, 02-Jan-2026,5.19,5.19,5.25,5.1,5.14,5.11,5.13,213280,10.95,627, -, -
SIL, EQ, 02-Jan-2026,16.09,16.06,16.47,16.06,16.1,16.15,16.25,19851,3.23,220, 15871, 79.95
SILGO, EQ, 02-Jan-2026,78.15,79.7,81.96,77.77,80.1,80.94,80.39,261210,209.98,2108, 40326, 15.44
SILINV, EQ, 02-Jan-2026,517.55,525.45,525.45,511.0,517.25,518.05,519.84,2422,12.59,113, 1915, 79.07
SILKY, SM, 02-Jan-2026,144.9,144.4,144.4,144.4,144.4,144.4,144.4,7200,10.4,1, 7200, 100.00
SILLYMONKS, BE, 02-Jan-2026,20.12,20.0,20.3,19.5,19.83,19.7,19.84,18272,3.63,65, -, -
SILVER, EQ, 02-Jan-2026,223.75,228.76,231.5,227.64,231.1,230.98,229.97,2416562,5557.31,17977, 1038925, 42.99
SILVER1, EQ, 02-Jan-2026,221.27,226.8,226.8,221.68,225.6,225.49,224.88,1712521,3851.2,8784, 1080337, 63.08
SILVER360, EQ, 02-Jan-2026,218.83,222.99,228.6,222.74,227.4,227.05,225.73,113667,256.59,3350, 54925, 48.32
SILVERADD, EQ, 02-Jan-2026,218.02,215.0,224.76,215.0,224.49,224.19,223.24,646009,1442.18,4241, 425331, 65.84
SILVERAG, EQ, 02-Jan-2026,218.09,224.98,225.49,221.8,224.49,223.69,223.47,2101474,4696.21,3692, 1763902, 83.94
