symbol,date,open,high,low,close,volume,fut_oi,fut_oi_change,call_oi,put_oi,call_oi_change,put_oi_change,pcr_oi,total_oi,returns,log_returns,sma_3,ema_3,sma_5,ema_5,sma_10,ema_10,volatility_5,volatility_10,rsi_7,macd,macd_signal,bb_mid,bb_upper,bb_lower,bb_width,oi_change_ratio,pcr_oi_ma5,oi_trend,price_change,oi_change_pct,range_pct,future_return,label,label_binary
BANKNIFTY,2024-05-29,49344.85,49411.25,48905.95,49011.15,193345000,2183925,815970,105314595,72362475,33596085,13811865,0.6871077555774677,179860995,-0.010480463958893793,-0.010535770788172184,49378.44999999999,49217.65379472656,49318.34,49168.93621384899,48848.06999999999,48983.83755156455,0.009998405516833791,0.007232725392881947,61.857787756467104,218.33348293863673,170.83249140715893,48848.06999999999,49907.57244423198,47788.56755576801,0.0433795007349107,0.37362546790755174,0.9605916520852114,1396095.0,-0.010480463958893793,0.37362546790755174,0.010309898869951081,0.0005355924111145605,0,1.0
BANKNIFTY,2024-05-30,48990.0,49480.0,48810.0,49037.4,235085000,2447355,263430,20231550,17811885,6875025,5444580,0.8804014027595513,40490790,0.0005355924111145605,0.0005354490326917845,49192.93333333334,49127.52689736328,49302.939999999995,49125.090809232664,48929.645000000004,48993.57617857158,0.006302424441273089,0.007046027723710288,63.876130155199995,192.82340548670618,178.16279610034135,48929.645000000004,49896.34068743806,47962.94931256195,0.039513701251585036,0.10763865479262305,0.8955588621343376,1550640.0,0.0005355924111145605,0.10763865479262305,0.013663040862688478,0.006422648835378686,1,1.0
NIFTY,2024-01-01,21849.8,22025.0,21811.2,21888.9,109309000,12621600,-168750,141497825,160731175,22149350,27625600,1.135926824316911,314850600,0.0,0.0,21888.9,21888.9,21888.9,21888.9,21888.9,21888.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013369937250427838,1.135926824316911,0.0,0.0,-0.013369937250427838,0.009767507732229544,-0.00603730658004753,-1,0.0
NIFTY,2024-01-02,21820.0,21869.95,21674.0,21756.75,167847000,11836050,-785550,174991175,161531425,33493350,800250,0.9230832640560303,348358650,-0.00603730658004753,-0.006055604800569104,21822.825,21800.8,21822.825,21809.610000000004,21822.825,21816.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06636927015347181,1.0295050441864706,0.0,-0.00603730658004753,-0.06636927015347181,0.009006400312546714,-0.0072046606225654175,-1,0.0
NIFTY,2024-01-03,21729.9,21729.9,21579.0,21600.0,135616000,11837550,1500,236011625,180611325,61020450,19079900,0.7652645288129345,428460500,-0.0072046606225654175,-0.0072307395251651795,21748.55,21686.057142857142,21748.55,21710.321052631578,21748.55,21729.29950166113,0.0008254439595099276,0.0,0.0,0.0,0.0,21748.55,22037.798906653075,21459.301093346923,0.026599373903370672,0.0001267154098609932,0.9414248723952919,0.0,-0.0072046606225654175,0.0001267154098609932,0.006986111111111178,0.008608796296296406,1,1.0
NIFTY,2024-01-04,21640.0,21810.0,21616.1,21785.95,121774000,11625050,-212500,265231475,264716175,29219850,84104850,0.9980571687428877,541572700,0.008608796296296406,0.008571951915632717,21714.233333333334,21739.333333333332,21757.9,21741.736153846152,21757.9,21747.963316831683,0.008812268575209335,0.008812268575209335,39.159734653048304,0.0,0.0,21757.9,21997.01373862662,21518.78626137338,0.02197948686469007,-0.018279491271005286,0.9555829464821909,-996550.0,0.008608796296296406,-0.018279491271005286,0.008900231571265033,0.0003626190274006458,0,1.0
NIFTY,2024-01-05,21779.8,21831.0,21677.0,21793.85,135030000,11861300,236250,123407925,133596525,37120900,28154850,1.0825603380009834,268865750,0.0003626190274006458,0.00036255329701070926,21726.600000000002,21767.470967741934,21765.09,21761.74194312796,21765.09,21761.13613556597,0.00725809130833448,0.00725809130833448,40.15535991714108,-1.2722254383188556,0.0,21765.09,21974.65015126927,21555.52984873073,0.01925653891339481,0.019917715596098236,0.9809784247859493,25250.0,0.0003626190274006458,0.019917715596098236,0.007066213633662708,-0.009833049231778634,-1,0.0
NIFTY,2024-01-08,21789.5,21810.9,21562.75,21579.55,145034000,11760350,-100950,158449675,133495825,35041750,-100700,0.8425124570309154,303705850,-0.009833049231778634,-0.009881712931527937,21719.783333333333,21672.019047619047,21703.219999999998,21695.166541353385,21734.166666666668,21713.971943844143,0.007407860959728105,0.007407860959728105,27.81005666738379,-12.986294790371176,-8.300667049550247,21734.166666666668,21975.16962653784,21493.163706795494,0.022177336133231716,-0.008583928199415834,0.9222955513287502,-77200.0,-0.009833049231778634,-0.008583928199415834,0.011499313006990482,0.0017284883141677199,0,1.0
NIFTY,2024-01-09,21680.2,21807.8,21592.4,21616.85,158139000,11713500,-46850,163555425,143930425,5105750,10434600,0.8800100944374055,319199350,0.0017284883141677199,0.0017269961973984426,21663.416666666664,21644.217322834644,21675.24,21667.43814958718,21717.407142857144,21690.56945686002,0.007378905278491052,0.006881158302451598,31.476816232041713,-16.929929591336986,-12.388212464080807,21717.407142857144,21954.613188512052,21480.201097202236,0.021844785069835098,-0.0039996585136807955,0.9136809174050253,88450.0,0.0017284883141677199,-0.0039996585136807955,0.009964449029345063,0.004267504284851897,0,1.0
NIFTY,2024-01-10,21579.8,21737.0,21501.0,21709.1,139789000,11488300,-225200,186240175,197661125,22684750,53730700,1.0613237718446087,395389600,0.004267504284851897,0.0042584243118246245,21635.166666666664,21676.78588235294,21697.06,21681.88929421094,21716.36875,21694.785244728104,0.006834812730879018,0.006721814237284466,39.12412291313797,-12.004405746090924,-12.228785058146547,21716.36875,21936.05741891581,21496.680081084192,0.02023254177020816,-0.019602552161764576,0.9728927660113602,-373000.0,0.004267504284851897,-0.019602552161764576,0.010871017223192118,-0.0014118503300458718,0,0.0
NIFTY,2024-01-11,21758.1,21773.8,21627.0,21678.45,113071000,11717550,229250,288486575,246805525,102246400,49144400,0.8555182333874636,547009650,-0.0014118503300458718,-0.0014128479298080236,21668.13333333333,21677.619569471623,21675.559999999998,21680.71224505764,21712.155555555553,21691.231267115185,0.005367442915951093,0.006223836699112813,44.60074472486555,-10.920570446596685,-11.726579448973379,21712.155555555553,21919.20448361632,21505.106627494788,0.019072166974023644,0.019564670088883768,0.9443849789402753,-42800.0,-0.0014118503300458718,0.019564670088883768,0.006771701851377717,0.012387878284655818,1,1.0
NIFTY,2024-01-12,21745.0,21995.0,21731.0,21947.0,150912000,11930100,212550,125055975,179302675,35041000,76386000,1.4337793536054555,316288750,0.012387878284655818,0.012311776370071656,21778.183333333334,21812.44144672532,21706.19,21771.04127358897,21735.64,21744.95706626952,0.008110918402238458,0.007374159612554178,70.73127016369952,11.905789129588811,-3.090992133799528,21735.64,21980.929161784392,21490.350838215607,0.02257022675977266,0.017816279830009808,1.0146287820611697,216600.0,0.012387878284655818,0.017816279830009808,0.012028978903722605,0.008488631703649663,1,1.0
NIFTY,2024-01-15,22050.2,22149.9,21995.0,22133.3,103458000,12384650,454550,135535125,205752075,10479150,26449400,1.5180719758070094,353671850,0.008488631703649663,0.008452805868326469,21919.583333333332,21972.949096238397,21816.94,21893.20653744453,21760.079999999998,21824.29067258992,0.005455731388877391,0.007416937451247842,70.74350552403712,42.31763284405679,12.98617523329967,21760.079999999998,22102.649993496867,21417.51000650313,0.031486096879870744,0.03670269244589068,1.1497406858163886,896350.0,0.008488631703649663,0.03670269244589068,0.00699850451582012,-0.004689766099045256,0,0.0
NIFTY,2024-01-16,22089.9,22138.0,21964.7,22029.5,103215000,12209500,-175150,163959425,199299875,28424300,-6452200,1.2155438761754622,375468800,-0.004689766099045256,-0.004700797555557288,22036.600000000002,22001.23145299145,21899.47,21938.990565000142,21787.355,21865.291120631704,0.006985567867123396,0.007283169959693324,62.6265873653755,52.45515029232047,26.676682521813305,21787.355,22169.85190906522,21404.85809093478,0.03511182601699191,-0.014345386788975798,1.2168474421639996,491950.0,-0.004689766099045256,-0.014345386788975798,0.007866724165323738,-0.01997094804693711,-1,0.0
NIFTY,2024-01-17,21743.7,21854.75,21563.3,21589.55,229664000,11165700,-1043800,246508875,172405975,82549450,-26893900,0.6993905391844412,430080550,-0.01997094804693711,-0.02017306290685516,21917.45,21795.365596386277,21875.56,21821.908783417006,21786.31,21811.1716174091,0.012678156347232062,0.00966363744127881,50.4314808422506,18.63060040815617,23.92302623118139,21786.31,22171.131888959328,21401.488111040675,0.03532694512832382,-0.09348271939958981,1.1444607956319663,-764400.0,-0.01997094804693711,-0.09348271939958981,0.013499586605556889,-0.0028763915875966717,0,0.0
NIFTY,2024-01-18,21461.95,21574.0,21316.8,21527.45,227826000,11089750,-75950,280598925,266732375,34090050,94326400,0.9505823124589661,558421050,-0.0028763915875966717,-0.0028805363517638446,21715.5,21661.399621558932,21845.36,21723.41847831309,21760.46,21756.279044432125,0.01270580566101255,0.00919723739092986,46.223386279148436,-10.403407123780198,12.278955783517299,21760.46,22178.66988298009,21342.250117019907,0.03843759580267076,-0.0068486665614644155,1.163473611446267,-1294900.0,-0.0028763915875966717,-0.0068486665614644155,0.011947536749591833,0.0067216507296499195,1,1.0
NIFTY,2024-01-19,21627.0,21708.0,21579.3,21672.15,125832000,11172000,82250,136215075,130553275,24559350,26124950,0.9584348501808628,277940350,0.0067216507296499195,0.006699161157170324,21596.383333333335,21666.77497482223,21790.390000000003,21706.289869653403,21748.29,21740.18983848948,0.011357306488762632,0.009527698498220492,48.5053193641035,-16.341524038565694,2.6272118385822707,21748.29,22169.255326627055,21327.324673372947,0.03871249892539177,0.0073621553884711775,1.0684047107613484,-1037500.0,0.0067216507296499195,0.0073621553884711775,0.005938497103425397,-0.022051342391041118,-1,0.0
NIFTY,2024-01-23,21760.2,21783.0,21153.2,21194.25,252641000,7888100,-3449500,197589075,145884675,40835700,10669150,0.7383235889939765,351361850,-0.022051342391041118,-0.02229810765770578,21464.61666666667,21430.508882276645,21602.579999999998,21535.349667098526,21709.760000000002,21636.756897221818,0.012176166540833543,0.011445329877624777,35.61753698093028,-65.50378173114586,-20.259515290520362,21709.760000000002,22252.33332899188,21167.186671008123,0.04998427702488456,-0.4373042938096627,0.9124550333987418,-3277600.0,-0.022051342391041118,-0.4373042938096627,0.029715606827323413,0.013369192115786133,1,1.0
NIFTY,2024-01-24,21160.0,21505.0,21141.0,21477.6,213430000,5285350,-2602750,196908825,180641975,-680250,34757300,0.9173889235284401,382836150,0.013369192115786133,0.013280613080284963,21448.0,21454.05462077805,21492.2,21516.08022036292,21695.835,21606.83190704023,0.015765501935462285,0.012390324036301267,36.178670278546555,-70.00826224295815,-36.92807786772898,21695.835,22255.87270914704,21135.79729085296,0.05162628763972809,-0.49244610101506997,0.8528240428693374,-5804400.0,0.013369192115786133,-0.49244610101506997,0.016947889894587852,-0.007084124855663454,-1,0.0
NIFTY,2024-01-25,21455.0,21474.15,21243.0,21325.45,145154000,2964250,-2321100,224822275,181043925,27913450,401950,0.8052757450301578,408830450,-0.007084124855663454,-0.007109336406556074,21332.433333333334,21389.752065094242,21439.379999999997,21452.493788484786,21657.47,21554.252124948594,0.013603436300266177,0.012417188001942333,25.72493163857088,-86.299855297857,-53.44190491743731,21657.47,22264.0946820637,21050.845317936302,0.056019902792311276,-0.7830311208568778,0.8740010840384806,-8207750.0,-0.007084124855663454,-0.7830311208568778,0.010839161658956854,0.03752793024297252,1,1.0
NIFTY,2024-01-29,21717.15,22150.0,21717.15,22125.75,2902000,89700,89700,106135525,127928875,26298200,45261500,1.2053351128191998,234154100,0.03752793024297252,0.036840893476478426,21642.933333333334,21757.751734450787,21559.04,21677.01380506206,21702.2,21660.507751181878,0.022396697404778,0.017561661495750558,52.03880615984241,-15.500066192882514,-40.7656771703789,21702.2,22377.748716887898,21026.651283112104,0.062256242859055504,1.0,0.9249516441105274,-7798400.0,0.03752793024297252,1.0,0.019563178649311258,-0.009665209088957405,-1,0.0
NIFTY,2024-01-30,22198.95,22200.0,21890.0,21911.9,2684000,122050,32350,148478925,121640725,42343400,-6288150,0.8192457279711582,270241700,-0.009665209088957405,-0.009712220383563073,21787.7,21834.825940729086,21606.989999999998,21755.3327561279,21698.69,21707.05664555294,0.023386314576174093,0.017522309871152095,57.55147937311132,11.984574281115783,-23.15544952532649,21698.69,22368.929593644603,21028.450406355394,0.0617769638300381,0.26505530520278575,0.8971138196685864,-5163300.0,-0.009665209088957405,0.26505530520278575,0.01414756365262711,0.007819951715734241,1,1.0
NIFTY,2024-01-31,21890.3,22104.0,21858.5,22083.25,2333000,139550,17500,168647225,151920875,20168300,30280150,0.9008204848908721,320707650,0.007819951715734241,0.007789534365215823,22040.300000000003,21959.038029593485,21784.79,21864.660422727044,21693.684999999998,21776.48194943273,0.0189708680637499,0.01748746008682497,62.386343376716,48.084957372466306,0.6154792974784214,21693.684999999998,22350.10544292426,21037.264557075734,0.060517191332340604,0.1254030813328556,0.9296131988479657,-2824700.0,0.007819951715734241,0.1254030813328556,0.011117023083105974,-0.0027690670530833295,0,0.0
NIFTY,2024-02-01,22105.0,22184.4,22004.25,22022.1,2618000,182300,42750,294912375,239217175,126265150,87296300,0.8111466160075514,534311850,-0.0027690670530833295,-0.002772908011475067,22005.75,21990.569022314314,21893.69,21917.14729706575,21692.945,21821.686641201155,0.019282982133627776,0.01744181318326464,58.10050693270984,65.45593853281025,22.24360014980205,21692.945,22347.697461197695,21038.192538802305,0.06036547469213563,0.2345035655512891,0.9083647373437879,92600.0,-0.0027690670530833295,0.2345035655512891,0.008180418761153635,0.009513170860181441,1,1.0
NIFTY,2024-02-02,22154.7,22466.95,22149.95,22231.6,5775000,289550,107250,123920425,126704625,27650500,28756900,1.0224676440546423,250914600,0.009513170860181441,0.009468205600138637,22112.316666666666,22111.084525523725,22074.920000000002,22021.974205289946,21757.15,21896.961409903608,0.018035210951172363,0.01611299513394314,77.41918430999397,97.55999559689371,47.36039530905348,21757.15,22488.30209847959,21025.99790152041,0.06721028245699365,0.3704023484717665,0.9518031171486847,167500.0,0.009513170860181441,0.3704023484717665,0.014258982709296679,-0.006396300761078666,-1,0.0
NIFTY,2024-02-05,22201.0,22305.1,22055.05,22089.4,3356000,322650,33100,154262575,137727525,30342150,11022900,0.8928123039564198,292312750,-0.006396300761078666,-0.006416844743306092,22114.366666666665,22100.24226211561,22067.65,22044.450805375087,21813.344999999998,21932.23590920831,0.008561545614883438,0.016294283489269874,67.47500714081707,102.39243197376345,65.70992576032444,21813.344999999998,22552.37193448134,21074.318065518655,0.06775915701891135,0.1025879435921277,0.8892985553761287,183100.0,-0.006396300761078666,0.1025879435921277,0.011319909096670768,0.007544342535333648,1,1.0
NIFTY,2024-02-06,22107.4,22288.0,22080.9,22256.05,2328000,349800,27150,152111525,169520575,-2151050,31793050,1.1144492503115724,321981900,0.007544342535333648,0.007516026312200396,22192.350000000002,22178.14613337952,22136.48,22114.986663620148,21871.734999999997,21991.50390290261,0.0072072110489752456,0.01631891096466675,76.3626062322947,120.73756600993875,84.05615066728191,21871.734999999997,22652.281700218646,21091.188299781348,0.07137492295134784,0.07761578044596913,0.9483392598442115,167500.0,0.007544342535333648,0.07761578044596913,0.009305334953866411,0.0017500859316905704,0,1.0
NIFTY,2024-02-07,22350.0,22383.95,22195.0,22295.0,1905000,359200,9400,185237375,184581125,33125850,15060550,0.9964572484359595,370177700,0.0017500859316905704,0.0017485563156860234,22213.483333333334,22236.573067560388,22178.829999999998,22174.992693324413,21981.809999999998,22046.985789872557,0.0067168853446774555,0.013842508547693306,58.4317242066458,134.5284176644127,100.882488627243,21981.809999999998,22638.340229142406,21325.27977085759,0.05973395540607518,0.026169265033407572,0.9674666125532291,69650.0,0.0017500859316905704,0.026169265033407572,0.008474994393361773,-0.008519847499439348,-1,0.0
NIFTY,2024-02-08,22329.5,22367.75,22067.6,22105.05,3825000,360900,1700,272449825,220728925,87212450,36147800,0.810163577825752,493539650,-0.008519847499439348,-0.008556348872101958,22218.7,22170.81153329023,22195.420000000002,22151.678051856536,22044.555,22057.589954046216,0.008077006119731866,0.014128039208374731,59.857106404695,120.47251361887538,107.4130788646464,22044.555,22598.896608376803,21490.213391623198,0.05029283724500699,0.004710446106954835,0.9672700049168691,38250.0,-0.008519847499439348,0.004710446106954835,0.013578345219757542,0.0015064430978442012,0,1.0
NIFTY,2024-02-09,22101.4,22155.0,21978.0,22138.35,2229000,356700,-4200,126147375,126057325,23138850,22605900,0.9992861524070557,252561400,0.0015064430978442012,0.0015053095507140482,22179.466666666664,22154.58076658465,22176.769999999997,22147.23531577345,22125.845,22072.327080796982,0.006564347649411073,0.013703423131447049,53.27313769751686,111.34061707566434,108.72233604237462,22125.845,22353.897384089476,21897.792615910526,0.020614117480211473,-0.011774600504625737,0.9626337065873518,6900.0,0.0015064430978442012,-0.011774600504625737,0.00799517579223384,-0.0066016663391805785,-1,0.0
NIFTY,2024-02-12,22150.95,22179.5,21966.0,21992.2,2530000,361150,4450,162537375,138870425,36390000,12813100,0.8543907209034229,301768950,-0.0066016663391805785,-0.006623553720380927,22078.533333333336,22073.390383141097,22157.329999999998,22095.556472917186,22112.489999999998,22057.715134315902,0.006608431845033562,0.00721636087175746,48.386748678105214,86.56242544083943,101.33540663707208,22112.489999999998,22355.704737309334,21869.275262690662,0.021997951140675317,0.012321749965388342,0.9549493899767525,1950.0,-0.0066016663391805785,0.012321749965388342,0.009707987377342875,0.0055678831585743715,1,1.0
NIFTY,2024-02-13,21997.2,22129.75,21931.0,22114.65,2534000,380100,18950,152672375,150750825,-9865000,11880400,0.987413898552374,303803300,0.0055678831585743715,0.005552439795183224,22081.733333333334,22094.02019158976,22129.05,22101.921015136486,22132.765000000003,22068.092137719188,0.006011917258060837,0.006673235469815716,43.035788721491215,80.51006054791651,94.39344132962091,22132.765000000003,22331.374309673272,21934.155690326734,0.01794708520813096,0.04985530123651671,0.9295423196249128,19200.0,0.0055678831585743715,0.04985530123651671,0.00898725505490704,0.003940826556151578,0,1.0
NIFTY,2024-02-14,21960.1,22231.25,21906.05,22201.8,3967000,384200,4100,162243875,200582075,9571500,49831250,1.2362998295004972,363210150,0.003940826556151578,0.003933081839567257,22102.883333333335,22147.91009581997,22110.41,22135.214125842147,22144.620000000003,22092.451075694204,0.006356063390821559,0.0063330415891343006,57.162885546775335,83.76713314449444,90.85127625578997,22144.620000000003,22344.243441063987,21944.996558936018,0.018029069007640182,0.010671525247267048,0.9775108358378205,27500.0,0.003940826556151578,0.010671525247267048,0.014647461016674357,0.0038397787566772923,0,1.0
NIFTY,2024-02-15,22209.0,22307.25,22140.05,22287.05,4079000,478500,94300,242776225,254190775,80532350,53608700,1.0470167538028075,497445500,0.0038397787566772923,0.003832425623153754,22201.166666666668,22217.480047926187,22146.809999999998,22185.826201204447,22171.114999999998,22127.890332324245,0.004834858570392248,0.0062924830224916645,52.204209328782724,93.1979294303892,91.63350315927859,22171.114999999998,22368.786692178954,21973.443307821042,0.01783146153713566,0.19707419017763844,1.0248814710332315,117350.0,0.0038397787566772923,0.19707419017763844,0.0075021144566015125,0.0041414184470354165,0,1.0
NIFTY,2024-02-16,22349.0,22417.0,22317.55,22379.35,4053000,556100,77600,117801275,144117425,25408150,33574050,1.2233944411891977,262474800,0.0041414184470354165,0.004132866377327283,22289.399999999998,22298.415023972513,22195.010000000002,22250.334233814974,22185.89,22173.6711874421,0.004957265535009951,0.005707413499121135,55.574648073491446,107.45380580576602,96.90697862728813,22185.89,22422.003996949687,21949.776003050312,0.021285059733883754,0.139543247617335,1.06970312878966,176000.0,0.0041414184470354165,0.139543247617335,0.004443828797529898,0.0030943704799291094,0,1.0
NIFTY,2024-02-19,22404.5,22531.1,22338.0,22448.6,4178000,603200,47100,131183025,164092275,13381750,19974850,1.2508651557623405,295878500,0.0030943704799291094,0.0030895927690632327,22371.666666666668,22373.507511990625,22286.29,22316.42289062403,22221.81,22223.712722709293,0.0009026790586009025,0.005163658329782975,77.01501926555022,122.20117716979439,105.33842211223607,22221.81,22498.489400510174,21945.13059948983,0.024901607970743412,0.07808355437665783,1.1489980157614432,219000.0,0.0030943704799291094,0.07808355437665783,0.008601872722575062,0.0020335343852178056,0,1.0
NIFTY,2024-02-20,22430.05,22508.95,22361.7,22494.25,2699000,635100,31900,143344375,178162975,12161350,14070700,1.2429017532079651,322142450,0.0020335343852178056,0.0020314695529676068,22440.733333333334,22433.87875599707,22362.21,22375.69863445765,22245.629999999997,22272.945171173993,0.000865410182900142,0.004738456357628662,77.45294662141339,134.3602596336641,115.01240158652706,22245.629999999997,22571.968682966024,21919.29131703397,0.029339576623905614,0.0502283105022831,1.2000955866925616,156600.0,0.0020335343852178056,0.0502283105022831,0.00654611734109828,-0.006586127565933575,-1,0.0
NIFTY,2024-02-21,22518.95,22544.0,22320.0,22346.1,4501000,665450,30350,218183925,184790275,74839550,6627300,0.8469472487489627,403639650,-0.006586127565933575,-0.006607911805961786,22429.649999999998,22389.989377997896,22391.07,22365.832418454607,22250.739999999998,22286.25574956377,0.0044853337517452435,0.00530585965544494,77.21470316825572,123.21622391946221,117.74701536918137,22250.739999999998,22582.07655866975,21919.403441330247,0.029782070948629214,0.045608235028927795,1.1222250705422545,109350.0,-0.006586127565933575,0.045608235028927795,0.010024120540049494,0.007627729223443902,1,1.0
NIFTY,2024-02-22,22375.75,22549.0,22240.15,22516.55,6357000,737850,72400,240385625,242412425,22201700,57622150,1.0084314525878992,483535900,0.007627729223443902,0.007598785188552895,22452.3,22453.269688999408,22436.969999999998,22416.07162763745,22291.89,22328.15241321591,0.0052715754806122355,0.004773594710422454,78.78115153251198,131.16309881290726,122.21905009400442,22291.89,22644.3480126294,21939.431987370597,0.03162208432119504,0.0981229247136952,1.114508010299273,134650.0,0.007627729223443902,0.0981229247136952,0.013716577361984787,-0.00011325003164330827,0,0.0
NIFTY,2024-02-23,22565.0,22599.45,22498.5,22514.0,4063000,796750,58900,129928925,132312175,36902350,21930150,1.0183427208375657,263037850,-0.00011325003164330827,-0.00011325644491234839,22458.88333333333,22483.634844499815,22463.9,22448.714425067286,22329.454999999998,22361.959376533687,0.0051948748112088106,0.004814095398789579,75.44002607561927,133.13276949569263,125.85696030879878,22329.454999999998,22689.18143448413,21969.728565515867,0.03221990276826116,0.0739253216190775,1.0734976662289466,161650.0,-0.00011325003164330827,0.0739253216190775,0.004483876698942913,-0.0034778360131473285,0,0.0
NIFTY,2024-02-26,22480.05,22514.1,22389.2,22435.7,3039000,802250,5500,152320225,147270925,22391300,14958750,0.9668507580001277,300393400,-0.0034778360131473285,-0.0034838977433644352,22488.75,22459.667422249862,22461.32,22444.376282789694,22373.805,22375.372116400045,0.005425622534324492,0.004288625746037918,62.251710211819095,122.5908618293397,124.76826006796836,22373.805,22647.89730582253,22099.71269417747,0.024501179466123957,0.006855718292302898,1.0166947866765041,136800.0,-0.0034778360131473285,0.006855718292302898,0.0055670204183510125,0.002355620729462382,0,1.0
NIFTY,2024-02-27,22427.9,22510.0,22384.2,22488.55,4084000,881900,79650,165954675,166363875,13634450,19092950,1.0024657334901834,333200450,0.002355620729462382,0.0023528506043417282,22479.416666666668,22474.108711124947,22460.18,22459.100856524787,22411.195,22395.95663596304,0.005459142119473759,0.004108791483452903,59.626234132581146,118.09294225478516,122.54315311149544,22411.195,22623.127706562984,22199.262293437016,0.01891311075228109,0.09031636239936501,0.9686075827329479,144050.0,0.002355620729462382,0.09031636239936501,0.005593957814087581,-0.0123329427642066,-1,0.0
NIFTY,2024-02-28,22499.6,22508.0,22190.0,22211.2,7890000,925000,43100,244891625,162096725,78936950,-4267150,0.661912080496832,407913350,-0.0123329427642066,-0.012409624630461953,22378.483333333334,22342.654355562412,22433.2,22376.46723270106,22412.135,22362.355541989982,0.007431058390334093,0.0059337982604902514,34.689797497742944,81.49453887128038,108.86027752170286,22412.135,22619.983994598377,22204.28600540162,0.01854789778826322,0.04659459459459459,0.9316005490825215,128250.0,-0.0123329427642066,0.04659459459459459,0.014317101282235989,0.0032551145368102663,0,1.0
NIFTY,2024-02-29,22220.0,22335.0,22162.8,22283.5,9955000,987650,62650,235935575,187203775,-8956050,25107050,0.7934529373113826,424127000,0.0032551145368102663,0.0032498281203073814,22327.75,22313.0771777812,22386.59,22345.478153888453,22411.78,22348.015035577857,0.006306376952306937,0.005895152737389101,36.860153376145604,62.157351255154936,93.29263226507305,22411.78,22620.588424691683,22202.971575308315,0.01863380995991253,0.06343340252113602,0.8886048460272182,185400.0,0.0032551145368102663,0.06343340252113602,0.007727690892364338,0.013269908228061178,1,1.0
NIFTY,2024-03-01,22344.0,22593.0,22337.45,22579.2,12150000,1175300,187650,117939175,152623275,31680150,58456500,1.2940846415111857,271737750,0.013269908228061178,0.013182634226736212,22357.966666666664,22446.13858889061,22399.629999999997,22423.38543801327,22431.765,22390.056185458758,0.009414711768469341,0.007175467011768105,62.27488151658783,79.90198460521788,88.82908243961138,22431.765,22663.747667216514,22199.782332783485,0.020683407410563952,0.15966136305624096,0.9437532301619423,293400.0,0.013269908228061178,0.15966136305624096,0.011317938633786816,0.0026861004818592438,0,1.0
NIFTY,2024-03-04,22890.3,22890.3,22605.45,22639.85,7453000,1384700,197700,136307325,176816325,15682000,17599000,1.2971887240836104,314508350,0.0026861004818592438,0.002682499361166528,22500.850000000002,22542.99429444531,22440.46,22495.54029329784,22450.89,22435.479890400275,0.009144659371859286,0.007162824276334337,57.34190782422296,96.89550597989728,91.51789052954304,22450.89,22717.926575938367,22183.85342406163,0.0237885069089348,0.14277460821838667,1.0098208233786388,459700.0,0.0026861004818592438,0.14277460821838667,0.012581797140882053,-0.0026016073428047903,0,0.0
NIFTY,2024-03-05,22605.05,22659.95,22500.35,22580.95,19464000,1948700,564000,139111975,170648575,2804650,-6167750,1.2266993909043415,311709250,-0.0026016073428047903,-0.002604997404203446,22600.0,22561.972147222656,22458.94,22524.010195870953,22459.559999999998,22461.93216865309,0.009342288173341439,0.0072289603101656314,53.73584063389327,99.73738857503122,94.25772337656194,22459.559999999998,22738.229875579607,22180.890124420388,0.024815256895469873,0.28942371837635344,1.0546675548614703,961050.0,-0.0026016073428047903,0.28942371837635344,0.007067904583288222,0.00684647900110491,1,1.0
NIFTY,2024-03-06,22551.25,22746.9,22470.85,22735.55,10396000,1903000,-45700,160926825,213165425,21814850,42516850,1.3246108906951963,375995250,0.00684647900110491,0.006823148292019936,22652.11666666667,22648.761073611327,22563.81,22594.523464473823,22498.505,22511.685739605597,0.005863174628759221,0.007030143233354384,65.41883066796942,116.33956439088797,101.61833734386049,22498.505,22813.2240650229,22183.785934977102,0.027976886910743497,-0.024014713610089333,1.1872073169011432,727700.0,0.00684647900110491,-0.024014713610089333,0.01214177796446547,-0.0018891119854149707,0,0.0
NIFTY,2024-03-07,22732.85,22756.0,22673.5,22692.6,6038000,1968900,65900,239638575,257506225,78711750,44340800,1.0745608256099837,499113700,-0.0018891119854149707,-0.0018908986079029064,22669.699999999997,22670.680536805663,22645.629999999997,22627.21564315559,22516.11,22544.581878353023,0.006585074173668263,0.006786209755192662,60.60055067795733,120.18947989908338,107.80871836148116,22516.11,22854.14753177552,22178.07246822448,0.030026281784510788,0.03347046574229265,1.2434288945608636,584200.0,-0.0018891119854149707,0.03347046574229265,0.003635546389571931,-0.005188916210570826,-1,0.0
NIFTY,2024-03-11,22725.0,22725.9,22548.0,22574.85,11927000,2126200,157300,136634225,128174725,47104050,14291600,0.9380865226117395,266935150,-0.005188916210570826,-0.005202425388549536,22667.666666666668,22622.76526840283,22644.760000000002,22609.7604287088,22522.195,22550.085534144426,0.004778782316511247,0.007046899163412038,72.64744348259327,106.84460010160547,107.48734560244819,22522.195,22862.24842864516,22182.141571354838,0.030197183591134172,0.07398175148151633,1.1722292707809743,177500.0,-0.005188916210570826,0.07398175148151633,0.007880451032897294,0.0011783024028952926,0,1.0
